"","country","year","id","polity2","conflict","region","civtot","inttot","nborder","muslim","ethnic","politic"
"5211","Panama",1973,"Panama1973",-7,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5212","Panama",1974,"Panama1974",-7,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5213","Panama",1975,"Panama1975",-7,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5214","Panama",1976,"Panama1976",-7,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5215","Panama",1977,"Panama1977",-7,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5216","Panama",1978,"Panama1978",-6,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5217","Panama",1979,"Panama1979",-6,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5218","Panama",1980,"Panama1980",-6,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5219","Panama",1981,"Panama1981",-6,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5220","Panama",1982,"Panama1982",-5,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5221","Panama",1983,"Panama1983",-5,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5222","Panama",1984,"Panama1984",-6,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5223","Panama",1985,"Panama1985",-6,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5224","Panama",1986,"Panama1986",-6,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5225","Panama",1987,"Panama1987",-8,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5226","Panama",1988,"Panama1988",-8,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5227","Panama",1989,"Panama1989",8,1,"Central and South America",0,1,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5228","Panama",1990,"Panama1990",8,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5229","Panama",1991,"Panama1991",8,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5230","Panama",1992,"Panama1992",8,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5231","Panama",1993,"Panama1993",8,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5232","Panama",1994,"Panama1994",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5233","Panama",1995,"Panama1995",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5234","Panama",1996,"Panama1996",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5235","Panama",1997,"Panama1997",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5236","Panama",1998,"Panama1998",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5237","Panama",1999,"Panama1999",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5238","Panama",2000,"Panama2000",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5239","Panama",2001,"Panama2001",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5240","Panama",2002,"Panama2002",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5241","Panama",2003,"Panama2003",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5242","Panama",2004,"Panama2004",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5243","Panama",2005,"Panama2005",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5244","Panama",2006,"Panama2006",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5245","Panama",2007,"Panama2007",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5246","Panama",2008,"Panama2008",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5247","Panama",2009,"Panama2009",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5248","Panama",2010,"Panama2010",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5249","Panama",2011,"Panama2011",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5250","Panama",2012,"Panama2012",9,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5251","Papua New Guinea",1975,"Papua New Guinea1975",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5252","Papua New Guinea",1976,"Papua New Guinea1976",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5253","Papua New Guinea",1977,"Papua New Guinea1977",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5254","Papua New Guinea",1978,"Papua New Guinea1978",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5255","Papua New Guinea",1979,"Papua New Guinea1979",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5256","Papua New Guinea",1980,"Papua New Guinea1980",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5257","Papua New Guinea",1981,"Papua New Guinea1981",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5258","Papua New Guinea",1982,"Papua New Guinea1982",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5259","Papua New Guinea",1983,"Papua New Guinea1983",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5260","Papua New Guinea",1984,"Papua New Guinea1984",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5261","Papua New Guinea",1985,"Papua New Guinea1985",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5262","Papua New Guinea",1986,"Papua New Guinea1986",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5263","Papua New Guinea",1987,"Papua New Guinea1987",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5264","Papua New Guinea",1988,"Papua New Guinea1988",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5265","Papua New Guinea",1989,"Papua New Guinea1989",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5266","Papua New Guinea",1990,"Papua New Guinea1990",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5267","Papua New Guinea",1991,"Papua New Guinea1991",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5268","Papua New Guinea",1992,"Papua New Guinea1992",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5269","Papua New Guinea",1993,"Papua New Guinea1993",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5270","Papua New Guinea",1994,"Papua New Guinea1994",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5271","Papua New Guinea",1995,"Papua New Guinea1995",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5272","Papua New Guinea",1996,"Papua New Guinea1996",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5273","Papua New Guinea",1997,"Papua New Guinea1997",4,1,"Asia",1,0,"0 - 2 ","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"5274","Papua New Guinea",1998,"Papua New Guinea1998",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5275","Papua New Guinea",1999,"Papua New Guinea1999",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5276","Papua New Guinea",2000,"Papua New Guinea2000",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5277","Papua New Guinea",2001,"Papua New Guinea2001",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5278","Papua New Guinea",2002,"Papua New Guinea2002",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5279","Papua New Guinea",2003,"Papua New Guinea2003",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5280","Papua New Guinea",2004,"Papua New Guinea2004",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5281","Papua New Guinea",2005,"Papua New Guinea2005",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5282","Papua New Guinea",2006,"Papua New Guinea2006",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5283","Papua New Guinea",2007,"Papua New Guinea2007",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5284","Papua New Guinea",2008,"Papua New Guinea2008",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5285","Papua New Guinea",2009,"Papua New Guinea2009",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5286","Papua New Guinea",2010,"Papua New Guinea2010",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5287","Papua New Guinea",2011,"Papua New Guinea2011",4,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5288","Papua New Guinea",2012,"Papua New Guinea2012",5,0,"Asia",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5289","Paraguay",1946,"Paraguay1946",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5290","Paraguay",1947,"Paraguay1947",-5,1,"Central and South America",1,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5291","Paraguay",1948,"Paraguay1948",-5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5292","Paraguay",1949,"Paraguay1949",-5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5293","Paraguay",1950,"Paraguay1950",-5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5294","Paraguay",1951,"Paraguay1951",-5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5295","Paraguay",1952,"Paraguay1952",-5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5296","Paraguay",1953,"Paraguay1953",-5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5297","Paraguay",1954,"Paraguay1954",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5298","Paraguay",1955,"Paraguay1955",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5299","Paraguay",1956,"Paraguay1956",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5300","Paraguay",1957,"Paraguay1957",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5301","Paraguay",1958,"Paraguay1958",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5302","Paraguay",1959,"Paraguay1959",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5303","Paraguay",1960,"Paraguay1960",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5304","Paraguay",1961,"Paraguay1961",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5305","Paraguay",1962,"Paraguay1962",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5306","Paraguay",1963,"Paraguay1963",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5307","Paraguay",1964,"Paraguay1964",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5308","Paraguay",1965,"Paraguay1965",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5309","Paraguay",1966,"Paraguay1966",-9,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5310","Paraguay",1967,"Paraguay1967",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5311","Paraguay",1968,"Paraguay1968",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5312","Paraguay",1969,"Paraguay1969",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5313","Paraguay",1970,"Paraguay1970",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5314","Paraguay",1971,"Paraguay1971",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5315","Paraguay",1972,"Paraguay1972",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5316","Paraguay",1973,"Paraguay1973",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5317","Paraguay",1974,"Paraguay1974",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5318","Paraguay",1975,"Paraguay1975",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5319","Paraguay",1976,"Paraguay1976",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5320","Paraguay",1977,"Paraguay1977",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5321","Paraguay",1978,"Paraguay1978",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5322","Paraguay",1979,"Paraguay1979",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5323","Paraguay",1980,"Paraguay1980",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5324","Paraguay",1981,"Paraguay1981",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5325","Paraguay",1982,"Paraguay1982",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5326","Paraguay",1983,"Paraguay1983",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5327","Paraguay",1984,"Paraguay1984",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5328","Paraguay",1985,"Paraguay1985",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5329","Paraguay",1986,"Paraguay1986",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5330","Paraguay",1987,"Paraguay1987",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5331","Paraguay",1988,"Paraguay1988",-8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5332","Paraguay",1989,"Paraguay1989",2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5333","Paraguay",1990,"Paraguay1990",2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5334","Paraguay",1991,"Paraguay1991",2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5335","Paraguay",1992,"Paraguay1992",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5336","Paraguay",1993,"Paraguay1993",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5337","Paraguay",1994,"Paraguay1994",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5338","Paraguay",1995,"Paraguay1995",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5339","Paraguay",1996,"Paraguay1996",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5340","Paraguay",1997,"Paraguay1997",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5341","Paraguay",1998,"Paraguay1998",6,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5342","Paraguay",1999,"Paraguay1999",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5343","Paraguay",2000,"Paraguay2000",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5344","Paraguay",2001,"Paraguay2001",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5345","Paraguay",2002,"Paraguay2002",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5346","Paraguay",2003,"Paraguay2003",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5347","Paraguay",2004,"Paraguay2004",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5348","Paraguay",2005,"Paraguay2005",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5349","Paraguay",2006,"Paraguay2006",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5350","Paraguay",2007,"Paraguay2007",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5351","Paraguay",2008,"Paraguay2008",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5352","Paraguay",2009,"Paraguay2009",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5353","Paraguay",2010,"Paraguay2010",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5354","Paraguay",2011,"Paraguay2011",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5355","Paraguay",2012,"Paraguay2012",8,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5356","Peru",1946,"Peru1946",2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5357","Peru",1947,"Peru1947",2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5358","Peru",1948,"Peru1948",-6,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5359","Peru",1949,"Peru1949",-6,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5360","Peru",1950,"Peru1950",-2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5361","Peru",1951,"Peru1951",-2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5362","Peru",1952,"Peru1952",-2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5363","Peru",1953,"Peru1953",-2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5364","Peru",1954,"Peru1954",-2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5365","Peru",1955,"Peru1955",-2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5366","Peru",1956,"Peru1956",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5367","Peru",1957,"Peru1957",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5368","Peru",1958,"Peru1958",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5369","Peru",1959,"Peru1959",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5370","Peru",1960,"Peru1960",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5371","Peru",1961,"Peru1961",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5372","Peru",1962,"Peru1962",-6,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5373","Peru",1963,"Peru1963",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5374","Peru",1964,"Peru1964",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5375","Peru",1965,"Peru1965",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5376","Peru",1966,"Peru1966",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5377","Peru",1967,"Peru1967",5,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5378","Peru",1968,"Peru1968",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5379","Peru",1969,"Peru1969",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5380","Peru",1970,"Peru1970",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5381","Peru",1971,"Peru1971",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5382","Peru",1972,"Peru1972",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5383","Peru",1973,"Peru1973",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5384","Peru",1974,"Peru1974",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5385","Peru",1975,"Peru1975",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5386","Peru",1976,"Peru1976",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5387","Peru",1977,"Peru1977",-7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5388","Peru",1978,"Peru1978",-2,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Autocratic States"
"5389","Peru",1979,"Peru1979",3,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5390","Peru",1980,"Peru1980",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"5391","Peru",1981,"Peru1981",7,0,"Central and South America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
